satellites_used,processed_at,timestamp_iso,timestamp,lon,sog,cog,id,lat,ele,quality,datetime,distance_m,time_diff_s,speed_kmh
13.0,2025-05-23T16:52:37.744684,2025-04-22T13:49:46,1745329786.0,2.81922,9.25,5.1,vehicle_01,42.5221,91.04,1.0,2025-04-22 13:49:46,55.936186321017225,11.0,18.306388250514726
12.0,2025-05-23T16:52:37.749670,2025-04-22T13:49:56,1745329796.0,2.819287,11.69,2.85,vehicle_01,42.52259,91.62,1.0,2025-04-22 13:49:56,54.761483681776475,10.0,19.714134125439532
12.0,2025-05-23T16:52:37.754738,2025-04-22T13:50:07,1745329807.0,2.819383,8.89,11.32,vehicle_01,42.52313,92.44,1.0,2025-04-22 13:50:07,60.55847114613703,11.0,19.81913601146303
13.0,2025-05-23T16:52:37.759665,2025-04-22T13:50:16,1745329816.0,2.819459,6.99,11.43,vehicle_01,42.52343,95.02,1.0,2025-04-22 13:50:16,33.93492960173263,9.0,13.57397184069305
14.0,2025-05-23T16:52:37.764683,2025-04-22T13:50:27,1745329827.0,2.81955,6.03,9.59,vehicle_01,42.52379,95.17,1.0,2025-04-22 13:50:27,40.7189033090123,11.0,13.326186537494934
14.0,2025-05-23T16:52:37.769710,2025-04-22T13:50:37,1745329837.0,2.819613,5.98,7.21,vehicle_01,42.52403,96.53,1.0,2025-04-22 13:50:37,27.18160164237838,10.0,9.785376591256217
13.0,2025-05-23T16:52:37.774871,2025-04-22T13:50:48,1745329848.0,2.81968,6.25,11.35,vehicle_01,42.52434,95.57,1.0,2025-04-22 13:50:48,34.90497719229481,11.0,11.423447081114665
13.0,2025-05-23T16:52:37.779895,2025-04-22T13:50:57,1745329857.0,2.819747,5.97,18.16,vehicle_01,42.52459,93.76,1.0,2025-04-22 13:50:57,28.335777544929805,9.0,11.334311017971922
14.0,2025-05-23T16:52:37.784972,2025-04-22T13:51:09,1745329869.0,2.819917,7.63,18.81,vehicle_01,42.52501,93.35,1.0,2025-04-22 13:51:09,48.735474002887656,12.0,14.620642200866296
14.0,2025-05-23T16:52:37.790101,2025-04-22T13:51:18,1745329878.0,2.820016,7.15,10.12,vehicle_01,42.52534,95.62,1.0,2025-04-22 13:51:18,37.580482834261026,9.0,15.032193133704412
14.0,2025-05-23T16:52:37.795214,2025-04-22T13:51:29,1745329889.0,2.820172,8.05,20.89,vehicle_01,42.52571,95.29,1.0,2025-04-22 13:51:29,43.082504152260704,11.0,14.099728631648958
14.0,2025-05-23T16:52:37.800228,2025-04-22T13:51:38,1745329898.0,2.820325,4.06,12.42,vehicle_01,42.52587,95.64,1.0,2025-04-22 13:51:38,21.765286308529898,9.0,8.706114523411959
15.0,2025-05-23T16:52:37.805503,2025-04-22T13:51:50,1745329910.0,2.82051,1.11,2.13,vehicle_01,42.52616,94.79,1.0,2025-04-22 13:51:50,35.63246089611318,12.0,10.689738268833954
15.0,2025-05-23T16:52:37.810664,2025-04-22T13:51:59,1745329919.0,2.820556,6.1,27.44,vehicle_01,42.52621,93.2,1.0,2025-04-22 13:51:59,6.717174410072297,9.0,2.686869764028919
14.0,2025-05-23T16:52:37.815874,2025-04-22T13:52:10,1745329930.0,2.820772,4.42,39.87,vehicle_01,42.52647,93.81,1.0,2025-04-22 13:52:10,33.8989184640342,11.0,11.094191497320285
14.0,2025-05-23T16:52:37.821194,2025-04-22T13:52:20,1745329940.0,2.820797,0.64,0.0,vehicle_01,42.5265,93.64,1.0,2025-04-22 13:52:20,3.914706343635692,10.0,1.4092942837088491
14.0,2025-05-23T16:52:37.826468,2025-04-22T13:52:51,1745329971.0,2.820828,5.06,35.63,vehicle_01,42.52657,93.5,1.0,2025-04-22 13:52:51,8.187703816545799,31.0,0.9508301206311249
14.0,2025-05-23T16:52:37.831760,2025-04-22T13:53:01,1745329981.0,2.820916,0.55,0.0,vehicle_01,42.5267,92.77,1.0,2025-04-22 13:53:01,16.154246725710614,10.0,5.815528821255821
14.0,2025-05-23T16:52:37.836979,2025-04-22T13:53:12,1745329992.0,2.82101,1.33,25.93,vehicle_01,42.5268,92.27,1.0,2025-04-22 13:53:12,13.52696419032743,11.0,4.427006462288977
14.0,2025-05-23T16:52:37.842546,2025-04-22T13:53:33,1745330013.0,2.821173,1.39,17.21,vehicle_01,42.52692,97.69,1.0,2025-04-22 13:53:33,18.880201738347814,21.0,3.2366060122881968
14.0,2025-05-23T16:52:37.849241,2025-04-22T13:53:42,1745330022.0,2.821201,3.69,51.48,vehicle_01,42.52694,97.16,1.0,2025-04-22 13:53:42,3.1953752838091507,9.0,1.2781501135236601
14.0,2025-05-23T16:52:37.854534,2025-04-22T13:53:53,1745330033.0,2.821336,2.1,25.79,vehicle_01,42.52712,97.35,1.0,2025-04-22 13:53:53,22.8689178269828,11.0,7.484373107012552
14.0,2025-05-23T16:52:37.859804,2025-04-22T13:54:03,1745330043.0,2.821428,2.93,28.32,vehicle_01,42.5272,97.54,1.0,2025-04-22 13:54:03,11.66055023754377,10.0,4.197798085515757
16.0,2025-05-23T16:52:37.864942,2025-04-22T13:54:14,1745330054.0,2.821513,1.77,38.72,vehicle_01,42.52729,100.88,1.0,2025-04-22 13:54:14,12.192931848886793,11.0,3.9904140596356776
15.0,2025-05-23T16:52:37.870509,2025-04-22T13:54:34,1745330074.0,2.821643,3.71,40.19,vehicle_01,42.52739,105.01,1.0,2025-04-22 13:54:34,15.398964682435967,20.0,2.7718136428384743
13.0,2025-05-23T16:52:37.875807,2025-04-22T13:54:44,1745330084.0,2.821714,1.23,53.55,vehicle_01,42.5275,99.08,1.0,2025-04-22 13:54:44,13.544697088428808,10.0,4.876090951834371
15.0,2025-05-23T16:52:37.881144,2025-04-22T13:54:55,1745330095.0,2.821794,15.77,13.73,vehicle_01,42.52774,97.93,1.0,2025-04-22 13:54:55,27.480184422637212,11.0,8.993514901953997
14.0,2025-05-23T16:52:37.886544,2025-04-22T13:55:04,1745330104.0,2.822812,42.5,33.32,vehicle_01,42.52916,96.13,1.0,2025-04-22 13:55:04,178.5781571976958,9.0,71.43126287907832
13.0,2025-05-23T16:52:37.891650,2025-04-22T13:55:15,1745330115.0,2.825403,54.81,47.88,vehicle_01,42.53128,100.54,1.0,2025-04-22 13:55:15,317.2479818850497,11.0,103.82661225328899
14.0,2025-05-23T16:52:37.896813,2025-04-22T13:55:25,1745330125.0,2.828229,57.68,56.64,vehicle_01,42.53296,95.3,1.0,2025-04-22 13:55:25,297.51869921852574,10.0,107.10673171866927
13.0,2025-05-23T16:52:37.901846,2025-04-22T13:55:36,1745330136.0,2.831702,60.16,59.49,vehicle_01,42.53459,90.02,1.0,2025-04-22 13:55:36,337.38647036816985,11.0,110.41739030231014
12.0,2025-05-23T16:52:37.907179,2025-04-22T13:55:45,1745330145.0,2.834703,61.46,60.79,vehicle_01,42.53582,88.51,1.0,2025-04-22 13:55:45,281.3660115985071,9.0,112.54640463940285
14.0,2025-05-23T16:52:37.912141,2025-04-22T13:55:56,1745330156.0,2.838429,61.86,58.87,vehicle_01,42.53737,88.61,1.0,2025-04-22 13:55:56,350.5762665918148,11.0,114.73405088459393
15.0,2025-05-23T16:52:37.918664,2025-04-22T13:56:06,1745330166.0,2.841576,58.77,53.25,vehicle_01,42.53894,87.18,1.0,2025-04-22 13:56:06,311.3797925594062,10.0,112.09672532138624
16.0,2025-05-23T16:52:37.923704,2025-04-22T13:56:17,1745330177.0,2.84461,58.31,45.56,vehicle_01,42.54092,85.73,1.0,2025-04-22 13:56:17,332.0565738954364,11.0,108.67306054759736
16.0,2025-05-23T16:52:37.928659,2025-04-22T13:56:26,1745330186.0,2.846749,61.3,34.98,vehicle_01,42.54283,87.35,1.0,2025-04-22 13:56:26,275.3463876116852,9.0,110.13855504467408
15.0,2025-05-23T16:52:37.933689,2025-04-22T13:56:37,1745330197.0,2.848726,61.62,21.83,vehicle_01,42.54564,81.43,1.0,2025-04-22 13:56:37,351.9399984428148,11.0,115.1803631267394
14.0,2025-05-23T16:52:37.938865,2025-04-22T13:56:47,1745330207.0,2.849726,59.6,11.62,vehicle_01,42.54834,84.13,1.0,2025-04-22 13:56:47,311.2020182050143,10.0,112.03272655380516
15.0,2025-05-23T16:52:37.944414,2025-04-22T13:56:58,1745330218.0,2.849835,58.59,356.01,vehicle_01,42.55147,74.92,1.0,2025-04-22 13:56:58,348.1546347990663,11.0,113.94151684333079
13.0,2025-05-23T16:52:37.949783,2025-04-22T13:57:07,1745330227.0,2.849241,59.48,347.56,vehicle_01,42.55396,78.04,1.0,2025-04-22 13:57:07,281.1180695928765,9.0,112.4472278371506
13.0,2025-05-23T16:52:37.954942,2025-04-22T13:57:18,1745330238.0,2.8481,46.88,339.38,vehicle_01,42.55663,85.6,1.0,2025-04-22 13:57:18,311.2528924617657,11.0,101.86458298748697
12.0,2025-05-23T16:52:37.960181,2025-04-22T13:57:28,1745330248.0,2.846967,47.28,338.37,vehicle_01,42.55853,89.33,1.0,2025-04-22 13:57:28,230.75290757512303,10.0,83.07104672704429
13.0,2025-05-23T16:52:37.965432,2025-04-22T13:57:39,1745330259.0,2.845784,47.39,342.19,vehicle_01,42.56079,91.11,1.0,2025-04-22 13:57:39,269.33237092608465,11.0,88.14513957580952
12.0,2025-05-23T16:52:37.970616,2025-04-22T13:57:49,1745330269.0,2.84499,48.37,346.68,vehicle_01,42.56292,89.01,1.0,2025-04-22 13:57:49,245.6102622811175,10.0,88.41969442120231
12.0,2025-05-23T16:52:37.975903,2025-04-22T13:58:00,1745330280.0,2.844342,47.85,350.46,vehicle_01,42.56535,88.33,1.0,2025-04-22 13:58:00,275.3659289546417,11.0,90.11975856697364
12.0,2025-05-23T16:52:37.981150,2025-04-22T13:58:09,1745330289.0,2.844089,47.17,353.92,vehicle_01,42.56731,92.66,1.0,2025-04-22 13:58:09,218.92471166253262,9.0,87.56988466501305
12.0,2025-05-23T16:52:37.986176,2025-04-22T13:58:20,1745330300.0,2.843969,48.24,358.54,vehicle_01,42.56973,96.67,1.0,2025-04-22 13:58:20,269.27109923650704,11.0,88.12508702285686
13.0,2025-05-23T16:52:37.991557,2025-04-22T13:58:30,1745330310.0,2.843965,47.23,1.35,vehicle_01,42.57194,99.44,1.0,2025-04-22 13:58:30,245.74100618692708,10.0,88.46676222729374
12.0,2025-05-23T16:52:37.996654,2025-04-22T13:58:41,1745330321.0,2.844221,39.52,7.32,vehicle_01,42.57423,99.7,1.0,2025-04-22 13:58:41,255.49779353642137,11.0,83.61745970282882
11.0,2025-05-23T16:52:38.001753,2025-04-22T13:58:50,1745330330.0,2.844879,23.07,38.91,vehicle_01,42.57525,99.31,1.0,2025-04-22 13:58:50,125.56595460426188,9.0,50.22638184170475
13.0,2025-05-23T16:52:38.007186,2025-04-22T13:59:01,1745330341.0,2.846123,19.58,55.65,vehicle_01,42.57549,104.08,1.0,2025-04-22 13:59:01,105.29978297780075,11.0,34.46174715637115
14.0,2025-05-23T16:52:38.012564,2025-04-22T13:59:11,1745330351.0,2.846783,14.56,30.76,vehicle_01,42.57619,105.55,1.0,2025-04-22 13:59:11,94.75791717244681,10.0,34.11285018208085
12.0,2025-05-23T16:52:38.018083,2025-04-22T13:59:22,1745330362.0,2.846869,11.98,11.29,vehicle_01,42.57637,100.91,1.0,2025-04-22 13:59:22,21.217697071415657,11.0,6.94397358700876
13.0,2025-05-23T16:52:38.023390,2025-04-22T13:59:31,1745330371.0,2.846288,23.75,298.15,vehicle_01,42.577,96.07,1.0,2025-04-22 13:59:31,84.67919401356552,9.0,33.871677605426214
13.0,2025-05-23T16:52:38.028641,2025-04-22T13:59:42,1745330382.0,2.845067,25.83,326.57,vehicle_01,42.57772,95.89,1.0,2025-04-22 13:59:42,128.08104753970565,11.0,41.917433740267306
13.0,2025-05-23T16:52:38.033770,2025-04-22T13:59:52,1745330392.0,2.845274,4.45,5.96,vehicle_01,42.57846,94.35,1.0,2025-04-22 13:59:52,84.01169181519043,10.0,30.244209053468555
12.0,2025-05-23T16:52:38.039062,2025-04-22T14:00:03,1745330403.0,2.845387,0.64,0.0,vehicle_01,42.5785,93.6,1.0,2025-04-22 14:00:03,10.265839493623002,11.0,3.3597292888220736
11.0,2025-05-23T16:52:38.044577,2025-04-22T14:01:14,1745330474.0,2.845604,11.81,52.14,vehicle_01,42.57849,96.38,1.0,2025-04-22 14:01:14,17.802396134453275,71.0,0.9026567054088985
12.0,2025-05-23T16:52:38.049740,2025-04-22T14:01:25,1745330485.0,2.846648,9.92,175.97,vehicle_01,42.57859,94.2,1.0,2025-04-22 14:01:25,86.20128313488159,11.0,28.21132902596125
11.0,2025-05-23T16:52:38.054777,2025-04-22T14:01:35,1745330495.0,2.846355,3.44,188.32,vehicle_01,42.57821,93.42,1.0,2025-04-22 14:01:35,48.58958485255162,10.0,17.492250546918584
12.0,2025-05-23T16:52:38.059900,2025-04-22T14:01:46,1745330506.0,2.846924,7.66,87.77,vehicle_01,42.57826,94.15,1.0,2025-04-22 14:01:46,46.91962963488926,11.0,15.355515153236487
12.0,2025-05-23T16:52:38.065059,2025-04-22T14:01:55,1745330515.0,2.846958,0.39,0.0,vehicle_01,42.57829,93.92,1.0,2025-04-22 14:01:55,4.344866263678993,9.0,1.7379465054715972
12.0,2025-05-23T16:52:38.070147,2025-04-22T14:02:16,1745330536.0,2.847048,4.23,62.14,vehicle_01,42.57829,95.65,1.0,2025-04-22 14:02:16,7.369089707703749,21.0,1.2632725213206426
13.0,2025-05-23T16:52:38.075535,2025-04-22T14:02:27,1745330547.0,2.846929,3.28,185.78,vehicle_01,42.57838,99.57,1.0,2025-04-22 14:02:27,13.967391504016167,11.0,4.571146310405291
13.0,2025-05-23T16:52:38.080585,2025-04-22T14:02:36,1745330556.0,2.846965,1.9,26.08,vehicle_01,42.57836,97.07,1.0,2025-04-22 14:02:36,3.6924598426325055,9.0,1.4769839370530022
21.0,2025-05-23T16:52:38.119677,2025-04-22T14:54:41,1745333681.0,2.847102,7.15,344.27,vehicle_01,42.57846,100.84,1.0,2025-04-22 14:54:41,15.794699065397353,3125.0,0.01819549332333775
18.0,2025-05-23T16:52:38.125312,2025-04-22T14:54:52,1745333692.0,2.846842,11.07,289.81,vehicle_01,42.57885,99.02,1.0,2025-04-22 14:54:52,48.30948090306271,11.0,15.810375568275072
20.0,2025-05-23T16:52:38.142966,2025-04-22T14:55:03,1745333703.0,2.845547,20.97,240.99,vehicle_01,42.57846,102.09,1.0,2025-04-22 14:55:03,114.55775852782364,11.0,37.49163006365137
19.0,2025-05-23T16:52:38.148329,2025-04-22T14:55:13,1745333713.0,2.845228,21.49,186.41,vehicle_01,42.57753,106.63,1.0,2025-04-22 14:55:13,106.65889088809251,10.0,38.397200719713304
20.0,2025-05-23T16:52:38.153624,2025-04-22T14:55:23,1745333723.0,2.846135,19.68,96.78,vehicle_01,42.57691,106.61,1.0,2025-04-22 14:55:23,101.33202650360738,10.0,36.47952954129866
17.0,2025-05-23T16:52:38.159351,2025-04-22T14:55:34,1745333734.0,2.846377,16.85,260.22,vehicle_01,42.57644,101.54,1.0,2025-04-22 14:55:34,55.892018048877745,11.0,18.291933179632718
19.0,2025-05-23T16:52:38.164584,2025-04-22T14:55:44,1745333744.0,2.844968,23.38,298.94,vehicle_01,42.57681,99.59,1.0,2025-04-22 14:55:44,122.48662921063789,10.0,44.09518651582964
19.0,2025-05-23T16:52:38.169874,2025-04-22T14:55:54,1745333754.0,2.84475,35.68,9.72,vehicle_01,42.57815,95.82,1.0,2025-04-22 14:55:54,150.0665640216133,10.0,54.02396304778079
15.0,2025-05-23T16:52:38.175394,2025-04-22T14:56:05,1745333765.0,2.845454,58.78,11.86,vehicle_01,42.58074,95.57,1.0,2025-04-22 14:56:05,293.70664316117154,11.0,96.12217412547433
13.0,2025-05-23T16:52:38.180525,2025-04-22T14:56:15,1745333775.0,2.846564,67.06,15.54,vehicle_01,42.5838,94.34,1.0,2025-04-22 14:56:15,352.18401133594614,10.0,126.7862440809406
14.0,2025-05-23T16:52:38.185800,2025-04-22T14:56:26,1745333786.0,2.847869,65.91,16.6,vehicle_01,42.58702,89.47,1.0,2025-04-22 14:56:26,373.64800215585115,11.0,122.28480070555129
14.0,2025-05-23T16:52:38.190939,2025-04-22T14:56:36,1745333796.0,2.849076,65.24,16.62,vehicle_01,42.58995,81.68,1.0,2025-04-22 14:56:36,340.4557186325049,10.0,122.56405870770176
14.0,2025-05-23T16:52:38.196126,2025-04-22T14:56:46,1745333806.0,2.850209,58.12,16.57,vehicle_01,42.59267,74.58,1.0,2025-04-22 14:56:46,316.35194406240026,10.0,113.8866998624641
18.0,2025-05-23T16:52:38.206207,2025-04-22T14:56:57,1745333817.0,2.851244,64.39,12.58,vehicle_01,42.59565,68.85,1.0,2025-04-22 14:56:57,342.0204873036444,11.0,111.93397766301091
17.0,2025-05-23T16:52:38.211502,2025-04-22T14:57:07,1745333827.0,2.851934,68.09,7.08,vehicle_01,42.59871,68.97,1.0,2025-04-22 14:57:07,344.9121240163305,10.0,124.16836464587898
15.0,2025-05-23T16:52:38.216680,2025-04-22T14:57:18,1745333838.0,2.852449,68.72,3.62,vehicle_01,42.60217,64.87,1.0,2025-04-22 14:57:18,387.03673556832365,11.0,126.66656800417864
17.0,2025-05-23T16:52:38.221998,2025-04-22T14:57:28,1745333848.0,2.852629,68.01,1.3,vehicle_01,42.60533,69.02,1.0,2025-04-22 14:57:28,351.6846706568626,10.0,126.60648143647053
17.0,2025-05-23T16:52:38.227268,2025-04-22T14:57:39,1745333859.0,2.852674,64.53,2.64,vehicle_01,42.60868,73.76,1.0,2025-04-22 14:57:39,372.521209528841,11.0,121.91603220943887
17.0,2025-05-23T16:52:38.232342,2025-04-22T14:57:49,1745333869.0,2.853062,63.69,7.38,vehicle_01,42.61164,78.29,1.0,2025-04-22 14:57:49,330.6650705509798,10.0,119.03942539835273
16.0,2025-05-23T16:52:38.237402,2025-04-22T14:58:00,1745333880.0,2.853778,62.77,10.64,vehicle_01,42.61486,75.15,1.0,2025-04-22 14:58:00,362.8101292760699,11.0,118.73786049035016
15.0,2025-05-23T16:52:38.242459,2025-04-22T14:58:10,1745333890.0,2.854738,66.66,15.41,vehicle_01,42.61782,76.54,1.0,2025-04-22 14:58:10,338.3816519265098,10.0,121.81739469354352
17.0,2025-05-23T16:52:38.247588,2025-04-22T14:58:21,1745333901.0,2.856134,68.69,19.33,vehicle_01,42.62111,77.89,1.0,2025-04-22 14:58:21,383.2498063429946,11.0,125.4272093486164
17.0,2025-05-23T16:52:38.252714,2025-04-22T14:58:31,1745333911.0,2.857573,65.19,19.26,vehicle_01,42.62408,75.88,1.0,2025-04-22 14:58:31,350.60949650324574,10.0,126.21941874116847
18.0,2025-05-23T16:52:38.257778,2025-04-22T14:58:41,1745333921.0,2.85881,63.41,16.31,vehicle_01,42.62689,75.78,1.0,2025-04-22 14:58:41,328.4399027560821,10.0,118.23836499218957
17.0,2025-05-23T16:52:38.262785,2025-04-22T14:58:52,1745333932.0,2.859838,64.39,11.49,vehicle_01,42.63008,69.12,1.0,2025-04-22 14:58:52,364.5461378504328,11.0,119.30600875105074
19.0,2025-05-23T16:52:38.267936,2025-04-22T14:59:02,1745333942.0,2.860455,62.66,7.78,vehicle_01,42.63302,61.28,1.0,2025-04-22 14:59:02,330.78693224081115,10.0,119.08329560669202
16.0,2025-05-23T16:52:38.273101,2025-04-22T14:59:13,1745333953.0,2.860917,60.67,3.85,vehicle_01,42.63624,62.76,1.0,2025-04-22 14:59:13,360.03680458248095,11.0,117.83022695426651
16.0,2025-05-23T16:52:38.278572,2025-04-22T14:59:23,1745333963.0,2.861032,62.6,1.72,vehicle_01,42.63908,58.31,1.0,2025-04-22 14:59:23,315.9336731991617,10.0,113.73612235169823
17.0,2025-05-23T16:52:38.283617,2025-04-22T14:59:34,1745333974.0,2.861117,68.39,2.05,vehicle_01,42.64248,61.4,1.0,2025-04-22 14:59:34,378.1266767356574,11.0,123.7505487498515
17.0,2025-05-23T16:52:38.288581,2025-04-22T14:59:44,1745333984.0,2.861214,66.84,1.43,vehicle_01,42.64559,59.33,1.0,2025-04-22 14:59:44,345.90722090055675,10.0,124.52659952420045
18.0,2025-05-23T16:52:38.293525,2025-04-22T14:59:55,1745333995.0,2.861328,64.15,1.51,vehicle_01,42.64888,61.97,1.0,2025-04-22 14:59:55,365.9501067523629,11.0,119.7654894825915
16.0,2025-05-23T16:52:38.298588,2025-04-22T15:00:06,1745334006.0,2.861426,64.43,0.61,vehicle_01,42.65215,67.8,1.0,2025-04-22 15:00:06,363.6957327639712,11.0,119.02769435911785
17.0,2025-05-23T16:52:38.303688,2025-04-22T15:00:16,1745334016.0,2.861412,65.67,359.31,vehicle_01,42.65517,71.63,1.0,2025-04-22 15:00:16,335.8106302170549,10.0,120.89182687813977
18.0,2025-05-23T16:52:38.308723,2025-04-22T15:00:27,1745334027.0,2.861319,68.0,358.63,vehicle_01,42.6586,75.24,1.0,2025-04-22 15:00:27,381.47441424233926,11.0,124.84617193385648
18.0,2025-05-23T16:52:38.313740,2025-04-22T15:00:37,1745334037.0,2.861252,66.24,358.24,vehicle_01,42.66169,75.69,1.0,2025-04-22 15:00:37,343.6359999884809,10.0,123.70895999585312
17.0,2025-05-23T16:52:38.318811,2025-04-22T15:00:48,1745334048.0,2.861352,64.86,3.11,vehicle_01,42.665,70.64,1.0,2025-04-22 15:00:48,368.14602261197535,11.0,120.48415285482831
16.0,2025-05-23T16:52:38.324009,2025-04-22T15:00:58,1745334058.0,2.861777,63.59,4.78,vehicle_01,42.66794,63.05,1.0,2025-04-22 15:00:58,328.7547316301666,10.0,118.35170338685997
15.0,2025-05-23T16:52:38.329259,2025-04-22T15:01:09,1745334069.0,2.862135,61.8,4.4,vehicle_01,42.67109,56.36,1.0,2025-04-22 15:01:09,351.48484628317135,11.0,115.0314042381288
15.0,2025-05-23T16:52:38.334470,2025-04-22T15:01:20,1745334080.0,2.862353,60.56,1.31,vehicle_01,42.67422,53.27,1.0,2025-04-22 15:01:20,348.49615236281653,11.0,114.05328622783087
14.0,2025-05-23T16:52:38.339707,2025-04-22T15:01:31,1745334091.0,2.862434,61.96,359.58,vehicle_01,42.67731,52.39,1.0,2025-04-22 15:01:31,343.6561259995461,11.0,112.46927759985145
17.0,2025-05-23T16:52:38.344886,2025-04-22T15:01:41,1745334101.0,2.862351,64.33,359.3,vehicle_01,42.68026,56.46,1.0,2025-04-22 15:01:41,328.09519740288783,10.0,118.11427106503963
17.0,2025-05-23T16:52:38.350140,2025-04-22T15:01:52,1745334112.0,2.862188,58.78,357.07,vehicle_01,42.68329,60.87,1.0,2025-04-22 15:01:52,337.18398570421584,11.0,110.35112259410701
17.0,2025-05-23T16:52:38.355375,2025-04-22T15:02:02,1745334122.0,2.861988,60.91,357.14,vehicle_01,42.68604,60.64,1.0,2025-04-22 15:02:02,306.222725452125,10.0,110.24018116276501
18.0,2025-05-23T16:52:38.360619,2025-04-22T15:02:13,1745334133.0,2.861846,62.67,359.7,vehicle_01,42.68918,59.11,1.0,2025-04-22 15:02:13,349.3449238739402,11.0,114.3310659951077
16.0,2025-05-23T16:52:38.365648,2025-04-22T15:02:23,1745334143.0,2.861968,61.4,2.48,vehicle_01,42.69201,47.43,1.0,2025-04-22 15:02:23,314.83957963585743,10.0,113.34224866890868
16.0,2025-05-23T16:52:38.371102,2025-04-22T15:02:33,1745334153.0,2.862331,62.22,7.25,vehicle_01,42.69487,36.04,1.0,2025-04-22 15:02:33,319.3982746827103,10.0,114.98337888577569
14.0,2025-05-23T16:52:38.376296,2025-04-22T15:02:44,1745334164.0,2.863091,62.0,12.34,vehicle_01,42.69799,33.36,1.0,2025-04-22 15:02:44,352.4440211848561,11.0,115.34531602413472
15.0,2025-05-23T16:52:38.381342,2025-04-22T15:02:55,1745334175.0,2.864065,58.98,14.11,vehicle_01,42.70098,33.0,1.0,2025-04-22 15:02:55,341.8676744047711,11.0,111.88396616883418
16.0,2025-05-23T16:52:38.386614,2025-04-22T15:03:05,1745334185.0,2.865165,59.56,18.53,vehicle_01,42.70362,40.49,1.0,2025-04-22 15:03:05,307.0082044076046,10.0,110.52295358673766
16.0,2025-05-23T16:52:38.392308,2025-04-22T15:03:16,1745334196.0,2.866678,60.56,22.81,vehicle_01,42.70652,58.27,1.0,2025-04-22 15:03:16,345.3524860770529,11.0,113.02444998885368
16.0,2025-05-23T16:52:38.397442,2025-04-22T15:03:26,1745334206.0,2.868321,59.65,26.24,vehicle_01,42.70905,56.28,1.0,2025-04-22 15:03:26,311.7130245466438,10.0,112.21668883679176
16.0,2025-05-23T16:52:38.402568,2025-04-22T15:03:37,1745334217.0,2.870181,59.99,25.16,vehicle_01,42.71176,66.12,1.0,2025-04-22 15:03:37,337.49083289195505,11.0,110.45154531009439
17.0,2025-05-23T16:52:38.407938,2025-04-22T15:03:48,1745334228.0,2.871803,62.85,19.62,vehicle_01,42.71466,70.07,1.0,2025-04-22 15:03:48,348.6335021115848,11.0,114.09823705470048
16.0,2025-05-23T16:52:38.413323,2025-04-22T15:03:59,1745334239.0,2.873084,61.22,16.94,vehicle_01,42.71769,64.73,1.0,2025-04-22 15:03:59,352.8003241027916,11.0,115.4619242518227
18.0,2025-05-23T16:52:38.419006,2025-04-22T15:04:09,1745334249.0,2.874238,60.36,20.05,vehicle_01,42.72039,61.7,1.0,2025-04-22 15:04:09,314.68003076422855,10.0,113.28481107512228
16.0,2025-05-23T16:52:38.424470,2025-04-22T15:04:20,1745334260.0,2.875822,60.7,25.36,vehicle_01,42.72321,58.48,1.0,2025-04-22 15:04:20,339.2190403921369,11.0,111.01714049197207
15.0,2025-05-23T16:52:38.429599,2025-04-22T15:04:31,1745334271.0,2.877682,60.34,24.9,vehicle_01,42.72601,49.97,1.0,2025-04-22 15:04:31,346.44040326357447,11.0,113.38049561353347
14.0,2025-05-23T16:52:38.434956,2025-04-22T15:04:41,1745334281.0,2.879316,61.65,26.01,vehicle_01,42.72852,55.34,1.0,2025-04-22 15:04:41,309.37129022503547,10.0,111.37366448101278
13.0,2025-05-23T16:52:38.440150,2025-04-22T15:04:52,1745334292.0,2.881244,60.83,26.03,vehicle_01,42.73128,63.07,1.0,2025-04-22 15:04:52,344.94299753793916,11.0,112.890435557871
